"Id","Name","Address","NationId","ProvinceId","CityId","WardId","StreetId","CodeId","CodeParentId","OrganizationLevelId","Tag","Status","Description","CreateDate","CreateUserId","UpdateDate","UpdateUserId","LanguageId","UnitCode"
335CEDDE448F43D1B47107EEDB8C899A,"Phòng Kiểm soát Thủ tục hành chính","",,,,,,"000.03.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
18BE842634584C5BB660D0BC38EE9B09,"Phòng Kinh tế","",,,,,,"000.04.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0FC0AE4DB2894CF88C77C72E54775C67,"Phòng Khoa giáo - Văn xã","",,,,,,"000.05.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5FE2408EDACF4F868154C38703D02B69,"Phòng Nội chính","",,,,,,"000.06.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7D884CE175854A76B14AD54ACB09ECC2,"Phòng Quản trị - Tài vụ","",,,,,,"000.07.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C497A4DF1B7D48249B110C53D9921BC9,"Phòng Tổng hợp","",,,,,,"000.08.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
139C4279FBE64FCFA950E680D9215E94,"Phòng Xây dựng - Nhà đất","",,,,,,"000.09.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
44184BA919DB4A5B805F497ADB9EC841,"Ban Tiếp công dân","",,,,,,"000.10.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
994F0BCDF0AC498993C9501E6DFCB84B,"Trung tâm Công báo","",,,,,,"000.11.21.H32","000.00.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8E9719F942C64906A802E45A76AAE763,"Lãnh đạo Trung tâm","",,,,,,"001.11.21.H32","000.11.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F12CBEBE787B4B2CA9ACF9683A344229,"Phòng Hành chính - Công báo điện tử","",,,,,,"002.11.21.H32","000.11.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1FB28E4012534FCF97953F56B27ACB73,"Phòng Tổng hợp - Nghiệp vụ","",,,,,,"003.11.21.H32","000.11.21.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
40B5A8A7E2004D5EB0F36F0492A23408,"Ủy ban nhân dân huyện Cam Lâm","",,,,,,"000.00.31.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"H. Cam Lâm",1,"UBND huyện Cam Lâm",31/10/19,"",,"","",""
F1BDC8D2B5C54F238F9197F3E31AA480,"Lãnh đạo Ủy ban nhân dân huyện","",,,,,,"000.01.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E51117F79F8F4AC49B78702985F900E4,"Phòng Dân tộc","",,,,,,"000.02.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
BD0F9F14673845A5854772B41063EC8C,"Phòng Giáo dục và Đào tạo","",,,,,,"000.03.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
36BEE856101344CC886148C90B5419BF,"Phòng Kinh tế và hạ tầng","",,,,,,"000.04.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
EF30A9AFE9254B008FF8872FD34167DE,"Phòng Lao động - Thương binh và Xã hội","",,,,,,"000.05.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E91C67EA300646E598D17FB5CBB4C669,"Phòng Nội vụ","",,,,,,"000.06.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8158D9BDD9A94A00A31A92E39462D1AA,"Phòng Nông nghiệp và Phát triển nông thôn","",,,,,,"000.07.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
40F6931C5F0444E1B0F141960C440C46,"Phòng Tài chính - Kế hoạch","",,,,,,"000.08.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
87DDF5431A2F4CBF82EA0DFDFDE8CB7E,"Phòng Tài nguyên và Môi trường","",,,,,,"000.09.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"phòng tài nguyên và môi trường huyện cam lâm",31/10/19,"",,"","",""
496C5D7648AD4598BAF4B268EF598F6F,"Phòng Tư pháp","",,,,,,"000.10.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
193DECD3AC9141608D2E688B77F399CD,"Phòng Văn hóa và Thông tin","",,,,,,"000.11.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
CB761BA86C774F22950B3E182F57D641,"Phòng Y tế","",,,,,,"000.12.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7E238D74FA164E78810BC95FF0D9D22A,"Thanh tra","",,,,,,"000.13.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E7151D7142CA4BF5A1495251FCBC6BF0,"Văn phòng HĐND và UBND huyện","",,,,,,"000.14.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8209B28C802D48AAB44A5EDB1B2B99B4,"Đài Truyền thanh - Truyền hình","",,,,,,"000.15.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9AB379A8ED854B6AA83D641B4420D9F7,"Trung tâm Phát triển quỹ đất","",,,,,,"000.16.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2FA6139C68654DA3A2F28DE810F71133,"Trung tâm Văn hóa - Thể thao","",,,,,,"000.17.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8734B57726EC49628007212153BA8CA2,"Ban Quản lý dự án","",,,,,,"000.18.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E90DC79980E948E19D29BB39A8C85F7D,"UBND xã Cam An Bắc","",,,,,,"000.31.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9CD260A0E099465B9073142FF0C36879,"UBND xã Cam An Nam","",,,,,,"000.32.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D4B17151B1D44035B8ABC647310B34C1,"UBND thị trấn Cam Đức","",,,,,,"000.33.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
FD3269C5945E4146BB1FEDD692AD47B1,"UBND xã Cam Hải Đông","",,,,,,"000.34.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D64DA49AF440413380AF6E69477F74FB,"UBND xã Cam Hải Tây","",,,,,,"000.35.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
AAC39F29805E432DA29AE972B6DDEFF4,"UBND xã Cam Hiệp Bắc","",,,,,,"000.36.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
CF4EAF996A7A47E09324900F1410D11E,"UBND xã Cam Hiệp Nam","",,,,,,"000.37.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
77BEFF942C8C43F98BD37479AE34AF61,"UBND xã Cam Hòa","",,,,,,"000.38.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1A587FAD4669454B9DDDDA756CFC0CC7,"UBND xã Cam Phước Tây","",,,,,,"000.39.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
771E9670434E4E93A0C120E3B6FEB2C2,"UBND xã Cam Tân","",,,,,,"000.40.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
18BBF63F699B4BDD884A2FA4F2562075,"UBND xã Cam Thành Bắc","",,,,,,"000.41.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E5339B8320DF4277A755576E6F51B0E2,"UBND xã Sơn Tân","",,,,,,"000.42.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
14E0480514814446BF6A83A9C1C66C79,"UBND xã Suối Cát","",,,,,,"000.43.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5F32D0DCCEFA4B6BBC1ADA7F344B04F9,"UBND xã Suối Tân","",,,,,,"000.44.31.H32","000.00.31.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0649C642AC7045ABBA074666B063DC0A,"Ủy ban nhân dân thành phố Cam Ranh","",,,,,,"000.00.32.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"TP. Cam Ranh",1,"UBND thành phố Cam Ranh",31/10/19,"",,"","",""
E50466C4E0964DB48C5712D37147B06D,"Lãnh đạo Ủy ban nhân dân thành phố","",,,,,,"000.01.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2AC7CA870E0143EDB8A0F49E1B931D70,"Phòng Dân tộc","",,,,,,"000.02.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8DD1AAF824974C9F959065F1A194AC1F,"Phòng Giáo dục và Đào tạo","",,,,,,"000.03.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"phòng giáo dục và đào tạo tp cam ranh",31/10/19,"",,"","",""
0063637D911D471D8652AA3B50A49AF8,"Phòng Kinh tế","",,,,,,"000.04.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
642C6E36B2974F598977DF4898E5AC3D,"Phòng Lao động - Thương binh và Xã hội","",,,,,,"000.05.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
26EE1801F6F448749D43519EFD67E42E,"Phòng Nội vụ","",,,,,,"000.06.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
87321F77E6A941238CF57186301AFBB1,"Phòng Quản lý đô thị","",,,,,,"000.07.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"phòng quản lý đô thị tp cam ranh",31/10/19,"",,"","",""
B1C0C95C61C34C758720E898E286CE79,"Phòng Tài chính - Kế hoạch","",,,,,,"000.08.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4177C42A73E044E9BDC78E7C2DA54427,"Phòng Tài nguyên và Môi trường","",,,,,,"000.09.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"phòng tài nguyên và môi trường tp cam ranh",31/10/19,"",,"","",""
EF88D93D53B14F3780A5279DADC8708C,"Phòng Tư pháp","",,,,,,"000.10.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E4BBAA5C07994AC0A44737F82F5B1BBC,"Phòng Văn hóa và Thông tin","",,,,,,"000.11.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9906023D356C445B8902276ACBB0F8B9,"Phòng Y tế","",,,,,,"000.12.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
996C3F24956F4174A91170F67807F1DD,"Thanh tra","",,,,,,"000.13.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
527F61AC133D4626A2EF8635A1C0B7CF,"Văn phòng HĐND và UBND thành phố","",,,,,,"000.14.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
72661F008F464E3892F25E2DC9F22E1B,"Đài Truyền thanh - Truyền hình","",,,,,,"000.15.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
452E95B30FF94B82AAFFEE9142EB0748,"Trung tâm Phát triển quỹ đất","",,,,,,"000.16.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5CCE6A6698384CD59F7BB314708E292A,"Trung tâm Văn hóa - Thể thao","",,,,,,"000.17.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5F7AB6DE25374DDB820E1184A3F58F8E,"Ban Quản lý các công trình xây dựng","",,,,,,"000.18.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"ban quản lý dự án các công trình xây dựng cam ranh",31/10/19,"",,"","",""
BC5B350A50954559BD16ABFFD26FB9A8,"UBND phường Ba Ngòi","",,,,,,"000.31.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
46F2CB20D47C451AA6E82F52F06FE0A6,"UBND xã Cam Bình","",,,,,,"000.32.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
FE4ACD53815E40328BC998B7E5830C22,"UBND xã Cam Lập","",,,,,,"000.33.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A955AB01282F49A98DA58F3E0A572246,"UBND phường Cam Linh","",,,,,,"000.34.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
30A49E48DA9E4FBA8B8BA05AF57F1EA8,"UBND phường Cam Lộc","",,,,,,"000.35.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
84DB73152E394C25B907538E647BF168,"UBND phường Cam Lợi","",,,,,,"000.36.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A4B48823629540898A1A76FF7209EF80,"UBND phường Cam Nghĩa","",,,,,,"000.37.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
150EE17D2B0A49D09C882CE000FC7608,"UBND phường Cam Phú","",,,,,,"000.38.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
ED13F1ACFC52422581AE70A8DEB04341,"UBND phường Cam Phúc Bắc","",,,,,,"000.39.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A5F83464F0864FA494EA559BBA8ADCAD,"UBND phường Cam Phúc Nam","",,,,,,"000.40.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7554B78D784C4DFD8A9EBD4706EA7790,"UBND xã Cam Phước Đông","",,,,,,"000.41.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4B7121BC50E2497C900D83B934887BF6,"UBND xã Cam Thành Nam","",,,,,,"000.42.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
34EBA4C9DA5F4B5AA73B88E165651B95,"UBND xã Cam Thịnh Đông","",,,,,,"000.43.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E40A1DEC004847B3A15449483C20E43B,"UBND xã Cam Thịnh Tây","",,,,,,"000.44.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
90640B770C0C4EA383E6471C64C6B759,"UBND phường Cam Thuận","",,,,,,"000.45.32.H32","000.00.32.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F9575EC0E09943A6B50A7C031B8D3C88,"Ủy ban nhân dân huyện Diên Khánh","",,,,,,"000.00.33.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"H. Diên Khánh",1,"UBND huyện Diên Khánh",31/10/19,"",,"","",""
3412D8678F0B43F2A9623A049E7D2E03,"Lãnh đạo Ủy ban nhân dân huyện","",,,,,,"000.01.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B65CE23E1D7D4322B285F2F65884884A,"Phòng Giáo dục và Đào tạo","",,,,,,"000.02.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
6F8D4C29C4AB4B62B6D82906B250A1AB,"Phòng Kinh tế","",,,,,,"000.03.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1742046B309E436885E3E0155351E466,"Phòng Lao động - Thương binh và Xã hội","",,,,,,"000.04.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
86B89710AFB44A17B114FA0533A98013,"Phòng Nội vụ","",,,,,,"000.05.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0BC1B8B4AB9E487AA078183B46457856,"Phòng Quản lý đô thị","",,,,,,"000.06.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"phòng quản lý đô thị thị xã ninh hòa",31/10/19,"",,"","",""
14746514189549E59AB9BD2ADF95DCEE,"Phòng Tài chính - Kế hoạch","",,,,,,"000.07.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8FC9A7A690094CF1BE09AE14AD3FAC04,"Phòng Tài nguyên và Môi trường","",,,,,,"000.08.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
CBC42928C29D4E7AA0E1E3533E07317B,"Phòng Tư pháp","",,,,,,"000.09.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8D772B0938A043F6982FC505E5AAD2D1,"Phòng Văn hóa và Thông tin","",,,,,,"000.10.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
ACE5E3A9B5E84275A87DA076A8FD06F1,"Phòng Y tế","",,,,,,"000.11.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1F30BD44333547EAB52B42F86687208D,"Thanh tra","",,,,,,"000.12.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1CA086A518574E8DBC6EF70A97D7628C,"Văn phòng HĐND và UBND huyện","",,,,,,"000.13.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4D9D53BD3CF64CE39E65B117B22FFEEB,"Đài Truyền thanh - Truyền hình","",,,,,,"000.14.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B01961636DF047F0AB7723EA59141AA2,"Trung tâm Phát triển quỹ đất","",,,,,,"000.15.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0D649BE033184E0A8D855EDF6B0BA73F,"Trung tâm Văn hóa - Thể thao","",,,,,,"000.16.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
61B5B8A093EB4FB8B8487C15E95D54EB,"Ban Quản lý công trình công cộng và môi trường đô thị","",,,,,,"000.17.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5934013C3F994E4FA1B0D3B5F8BA368E,"Ban Quản lý dự án các công trình xây dựng","",,,,,,"000.18.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
20EF05951A214723A14D9126034BD2F9,"UBND xã Diên An","",,,,,,"000.31.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
798887321A2440239E599A8A80C6F014,"UBND xã Diên Bình","",,,,,,"000.32.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
627527F274D34C68ADAF78A2D74B47F1,"UBND xã Diên Điền","",,,,,,"000.33.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B84EF59535E84A46ABDD7CE7C7FB05EE,"UBND xã Diên Đồng","",,,,,,"000.34.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
283225A790DE448294447B9B490A7DFA,"UBND xã Diên Hòa","",,,,,,"000.35.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3E3D3DFD81164EB6852070FAE13DC805,"UBND thị trấn Diên Khánh","",,,,,,"000.36.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
00D4ECEF1CD64D1DB5CC0FA8849A4999,"UBND xã Diên Lạc","",,,,,,"000.37.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
EC2C975F442141EEA9F6AD7F20779705,"UBND xã Diên Lâm","",,,,,,"000.38.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2805EFCE25364BD39CF5760B019FF816,"UBND xã Diên Lộc","",,,,,,"000.39.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
13CEEDB0D6CE4577B761A37F9049B8A4,"UBND xã Diên Phú","",,,,,,"000.40.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
383319B48879464EB87C40F188099324,"UBND xã Diên Phước","",,,,,,"000.41.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
78493C08511F4741BAFBF84160641AA6,"UBND xã Diên Sơn","",,,,,,"000.42.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7555FB4D0FD44DD08CE74EA043243614,"UBND xã Diên Tân","",,,,,,"000.43.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
61FDA57C7F1C43A191B9E40D3F5779A3,"UBND xã Diên Toàn","",,,,,,"000.44.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
52218B30D1374709A677C5F95CEF874A,"UBND xã Diên Thạnh","",,,,,,"000.45.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4AC5B089876A4884A10547B67CFE7148,"UBND xã Diên Thọ","",,,,,,"000.46.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
DCBFD8621B8C40EA885CFAD670674D42,"UBND xã Diên Xuân","",,,,,,"000.47.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E74900B576E64C87A9CAC4E6EF6BEC7C,"UBND xã Suối Hiệp","",,,,,,"000.48.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4619910BB78443DD9583525D55807156,"UBND xã Suối Tiên","",,,,,,"000.49.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0F74A47A6B39421AB9083FC34A207967,"UBND xã Bình Lộc","",,,,,,"000.50.33.H32","000.00.33.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5BADB26A66644C06B950F40D60FDA105,"Ủy ban nhân dân huyện Khánh Sơn","",,,,,,"000.00.34.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"H. Khánh Sơn",1,"UBND huyện Khánh Sơn",31/10/19,"",,"","",""
91310963DD144D4B88907EAE7D649F2E,"Lãnh đạo Ủy ban nhân dân huyện","",,,,,,"000.01.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C1F8302D1B5D442CBABC4F11B56AFCA0,"Phòng Dân tộc","",,,,,,"000.02.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B0964A7594A94BC383E3C983B76CB1F9,"Phòng Giáo dục và Đào tạo","",,,,,,"000.03.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B474538EAE9940B9A855358A92C1A736,"Phòng Kinh tế và hạ tầng","",,,,,,"000.04.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9715B0191C6D42C193B6F60B1A5F3B91,"Phòng Lao động - Thương binh và Xã hội","",,,,,,"000.05.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
42EA6BBDC23542B9A45C006913F523E5,"Phòng Nội vụ","",,,,,,"000.06.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E54EB16D06214BC0AD5F95A8A5E9EA39,"Phòng Nông nghiệp và Phát triển nông thôn","",,,,,,"000.07.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1A46D392D64C43B88A1B722BD6D2394D,"Phòng Tài chính - Kế hoạch","",,,,,,"000.08.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D4A4552ABB75410A8EA6FE6C4011EAA5,"Phòng Tài nguyên và Môi trường","",,,,,,"000.09.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0C5B6F0423924D4F811A860C67662049,"Phòng Tư pháp","",,,,,,"000.10.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C123B9834ECD439E8DFBE9E7AE609456,"Phòng Văn hóa và Thông tin","",,,,,,"000.11.34.H32","000.00.34.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
